id,age,salary,marital_status,loan_amount,loan_term,job_category,approved
ffba01e49f17493d95bb918b943488c3,21,97500,C6,6000,18,C2,0
0fe86a68f61e444c99a6ffc74c90b63f,50,120000,C6,6000,24,C3,0
61cd8803932e41f289a7fa428e43a3ee,26,116000,C1,15000,24,C4,1
d36d3d6523ad41839a3089b9169ab79f,46,370000,C5,35000,36,C1,0
123ae94b5fa44a9f8aed56a8020c8508,38,144800,C2,37500,60,C4,0
5083489cd11c450e857cd6b159a9f4df,25,136800,C1,20000,36,C1,0
b3356147e32748d5a3b22623f1c71080,26,105600,C1,10000,10,C1,0
9b0659a960c74b3a8bfbd0e9e9bf0b85,44,144000,C1,5000,18,C4,0
d3222b9833ac4d8cb2f8b5291b794ffb,28,128000,C1,15000,24,C2,0
1180f2bd199c445d89802acdc6a68e08,50,184000,C2,25000,36,C1,0
5a7deb9770534cf2936181ee434b6302,24,1344000,C2,12500,24,C11,0
9f87a44da829452e95801614d8a85f9c,58,112000,C1,25000,36,C1,0
3961dbc03d424fcc9169ecde271ef1f9,33,128000,C6,20000,36,C2,1
35e350f6f5f245feaa40325f667b03ab,54,120000,C2,20000,12,C2,0
cb627fea81cb47e68ae9f352e02a5ecf,26,112000,C7,17500,36,C2,0
61b9c5d98f6948d5aa470c93f38e0a0e,26,116000,C1,5000,12,C8,0
3f12d6686a0e4049976cb11c53407945,30,400000,C1,22500,12,C5,0
fa0439a5ed814c61b8cd3179e08b02d1,41,168000,C1,17500,24,C1,0
b02eccb0c57841e6af7f5823b7f713fb,35,118400,C1,15000,24,C2,0
b929c5f623294ddfa0eba73fa8f04860,31,128000,C1,7550,12,C6,0
0adb8edbeee544cab3896218aa5a098e,38,118800,C1,25000,36,C1,0
6d9e967acf504b79b47e129740a39a4a,35,127040,C2,15000,24,C4,0
2e5c8a3aacb4432e8532c6fbd307c25b,47,108000,C2,15000,36,C6,0
21201198d4e845189fef24cbe252e736,49,160000,C1,7500,18,C8,0
04b9eb780c3c4948bc482b61040d9c7c,49,223680,C2,7500,24,C4,0
6c6fe6dce9224a7faccec51f55ca85b4,41,160000,C2,22500,24,C5,0
11c7e32e493b474fa447db69a3e306c4,26,107840,C1,5000,6,C2,0
f2022477f6794c1cba145e12a5412b09,41,137280,C1,20000,24,C4,0
47dd08d57e3c47259036102d7d0f53f0,34,99400,C2,25000,36,C1,0
f7986eb5185e444cba6d92650bd2e847,37,140000,C2,10000,24,C2,0
ab84542628504543a346642e78399f89,22,160000,C1,15000,12,C1,0
1cb41dac7c5a4a1cab034b26c5b679c2,42,106240,C2,5000,24,C1,1
7b6edaafbda14876abd1bbd5768b821e,24,120000,C2,5000,6,C1,1
d3957b71807647aca2211d1ee58607c5,32,200000,C2,5000,60,C4,0
332ebba5306645e7a9a7d09c1e442bdc,34,208000,C2,10000,12,C3,0
677771db872147d590e10456521b4483,22,107495,C1,25000,12,C1,0
93e300ee3d8c4778a8b7fe856a6fb381,33,192000,C1,17500,24,C1,0
f7eed4e4ccac425cac61cab79e7234e7,28,112000,C1,15000,24,C2,0
41c0c18f6b5045fb8d77240095f90949,26,112000,C6,25000,36,C7,0
b897f5e6e5db49839b085b346b9d60f2,28,104000,C1,25000,36,C2,0
812548e35848476a89519490176ca0a4,29,128000,C1,10000,36,C6,0
488dd29a4d4649a19770bae8143be133,25,152000,C1,20000,36,C1,0
3a82b7a1d99c48658c9b1e4e26de20a7,21,153600,C1,12500,36,C1,0
f40691c8ff944c2f89afa30e7a911e80,24,228000,C2,25000,36,C5,0
7c090217565f4d9eaab9c217f86d0930,33,128000,C1,10000,24,C2,0
abba5c232c914d0380bdcc14ca586435,27,118400,C6,25000,24,C2,0
90c3d90d471a448591eed1321f4c8c05,38,144000,C1,20000,36,C3,0
16a2e43617224cbeb0b8c3426fdc6ec1,21,136000,C1,12500,24,C1,0
ce2c2f25b8804ec2be5a4f54107911aa,29,117680,C1,25000,36,C1,0
fda2f23a2b704addad19a0e58b32130e,27,120730,C6,25000,18,C3,0
9687d0422cb1403cb0ec81c9d369c7bd,22,120000,C1,25000,36,C1,1
873dbbe331c04f018f8d6b0fe44d504d,32,175000,C1,30000,60,C4,0
22e53dbbe31e422c865ed7b3c4e164b0,30,126720,C1,25000,36,C2,0
155304abffac4414a834124bce5ccc5e,35,360000,C1,25000,12,C3,0
dea3cbcf6a76442daa0d77a8381ed566,21,120000,C1,7500,9,C4,0
7bbbd9d5625c47fc9f954d07d4336b2c,36,144000,C1,10000,12,C4,0
203c7cf1f7fb476c95265b6a5f638748,68,141520,C2,15000,24,C2,0
3ed43f7503274f6fa178b71362899298,40,106720,C6,17500,36,C4,0
95d49b7bf5fc4a51aba4c7fdd210abe8,49,200000,C3,5000,12,C5,0
6bb1376f483c4de793f4e51e2f1193b0,27,111600,C1,7250,18,C1,0
692cb0dc3f2f4290aa56a38803e65b63,33,115805,C1,20000,36,C8,0
1e6eb6b501e6474ab88f841370ebf13c,45,152000,C1,25000,36,C1,0
eed07dea74a24d90a58c11733a8290b5,42,200000,C2,20000,24,C5,0
e2fdc0681b624a82ac7198c33ce7fa4d,35,121600,C1,15000,12,C1,0
6a81e7c233c646979f9bf419397aa65e,25,148000,C1,25000,24,C1,0
a0e6a01154fd435eadbe1dcd11466933,32,176000,C2,20000,36,C1,0
b05f455f047c4830a1d3019ba2f48ef3,23,112000,C6,8500,12,C1,0
69da957887244666a5192a1f1664f36a,54,210000,C2,15000,24,C2,0
dadae0c305bd4b089ad355c6dae6a10c,27,160000,C6,18000,24,C1,0
4e4daf5515ce4247954f7f50d22f76d4,51,140000,C2,25000,36,C2,0
9d38e84cc7914e9aa900be0626b07bba,38,108000,C2,5000,34,C4,0
0d411811fe3849a5ab7e81f5400beb19,25,120000,C1,6000,35,C1,0
1bef774066f7423aa9a1c0fc5a7c8509,33,124800,C1,12950,36,C6,0
3e1d88ff088440bf8b7ef8306f16eaf2,30,184000,C5,5000,12,C2,0
5bed73d523f044f6a886e3e9765b0473,26,122500,C2,30000,36,C5,0
c87f94af302d4e23a9f14144eff52b42,31,108000,C1,12500,24,C2,0
d26d821405a848eb8111f1f9796ac1c6,35,128000,C1,5000,24,C2,0
e330057b2fd648afaeb6aafc80e99fc5,42,136000,C2,5000,24,C4,0
c1a7957b4a434602a5287e7429a71767,24,144000,C1,5000,12,C3,0
b69da54dbd934e95a8740b6b0ea904f4,37,273280,C2,10500,12,C5,1
dddcd0601c474ab58c5f45c5f6a46b35,22,119600,C1,5000,12,C1,0
da71f855068b4b85946de5bd0c99964c,23,88000,C6,10000,24,C1,0
7914f0b7de4c4d378f13eeffea0ff96f,23,128000,C1,5000,12,C4,0
73db7972d70b4968810a6f749cb703be,26,110000,C1,10000,36,C1,0
ce88fe77c66b4d3887003ac3deb75a8c,47,256000,C3,25000,36,C1,0
6239c03c315040a5a0eb9ad9c53985de,30,137600,C2,23000,35,C2,0
34dd18200b8f40519412b59dee405687,29,176000,C1,25000,12,C1,0
96a0afb904e04d35affc3e82d9fbc220,29,200000,C6,30000,48,C3,0
04454cea700d4dae92cb69b9f4d76283,33,112000,C1,10000,36,C1,0
902a7db0c7b349a79b1254f5ddbe7018,35,174730,C2,15000,36,C1,1
b1649ac149344ce79a8d417b9257b3b2,26,160880,C1,20050,24,C2,1
5be34354058f414fbee3379ad38bbfac,36,100000,C3,5000,24,C3,0
6f60e3566c154b6f86df6c23a8024d6e,44,136000,C4,20000,24,C2,0
3ab49cbb6c634b02ab698618b240589f,35,271040,C3,20000,36,C1,0
ea7dad02405846f793b126222358030c,21,144000,C1,5000,24,C2,0
33db63c4cea54971bec6f4881389e3f0,37,448000,C1,20000,24,C3,0
2a2993a145d14a17963f05bbf9d9d096,26,112000,C1,5000,24,C5,0
664a3041cefb433f92d7336a12ff49d0,45,100000,C1,37500,60,C1,0
279a9d20b35b443b944159f8ff5497fa,31,176000,C1,25000,11,C6,0
f086dfe4743f4e06b5e870bb7179674d,27,159200,C6,15000,12,C1,1
d8cc1f844d984bf7a7fd3b57a434534c,24,120000,C6,5000,12,C1,0
ab3342d340444f8a86af293c94c89ba9,25,200000,C1,25000,36,C8,0
c01a275516dc476ba4cefd9fe168257b,24,136320,C2,25000,36,C4,0
bd54350458e14b728baed04c36f09f7e,32,224000,C1,7500,12,C9,0
eff1dee65fc0410bb4392782c0dd5d64,34,148000,C6,15000,36,C1,1
8b12cc347d994dee9cac6116bd5cafde,42,116000,C2,5000,12,C2,1
e1a3d77bc62649ef85da683aea1391ce,58,164000,C2,10000,24,C7,0
77c2f1667172478093255fc61ae41e12,33,128000,C1,11900,36,C1,0
43d0dbba051141be9d8084a23adba566,37,168000,C1,7500,24,C2,1
a5592441f0454397b2efdc6aa29a5dfe,26,112500,C1,15000,12,C1,0
a95b5ea4e769456e93776873388970ea,40,144000,C1,12500,24,C6,0
8355e2c5bfb74434bbbf379cb43cf973,46,200000,C2,10050,15,C2,0
392ca441667b419cb1933da01e1bc876,35,112000,C1,36100,59,C3,0
55c5510c58264f699a82d99faa50cac1,24,136395,C1,20000,36,C1,0
61836f61b1b549d68c7bf13cfe679a05,35,147000,C2,32500,60,C3,1
5c781fc2f08f40969e1b037c399a989f,31,200000,C3,7500,18,C4,0
f68cb6a7b4f3483cb9b01e9aabc921c6,25,232000,C1,25000,24,C4,0
b772cfb0decb4995b880050661d0c99d,24,124000,C1,25000,36,C7,0
202abdf6a67045a3a2e88bdd27379da7,39,90000,C2,30000,60,C2,0
f8837c2f8c824d6e8fa11721e1b8e26c,39,105000,C2,20000,36,C5,1
7d59a7ac5c7045afb7fec63b0d539d72,28,134400,C6,15000,24,C2,0
594c1411aa1341909ad235bcea3207f3,35,129920,C6,25000,36,C4,0
cb7938e8f99044b0a52a30b25b1d36ed,26,154720,C6,12250,36,C1,0
12306f08c25c4651b8e368422cda071b,28,140000,C6,37500,36,C1,1
70616d5701664a968ae7432727a31b3f,35,92500,C1,25000,48,C1,0
908baecc2cec42b6b7665a91def699a5,27,176000,C6,25000,24,C1,1
363e3f1c9c5a46fc86a282646075f655,33,107495,C1,20000,60,C3,0
efb75098ff764586b37eb3456b40b3bf,48,160000,C1,20000,24,C4,0
d25ba02be2ca48fea7b3ae8f40e89460,33,140000,C2,25000,24,C4,0
266257c4fb9549f69ba5d5123d5418b6,39,160000,C1,25000,36,C7,0
4194df32569b4541b81658a75bd1ec17,36,144000,C3,25000,36,C1,0
7bcdc7a1b5d845939e5dec38ec99a2f3,31,115040,C6,7500,12,C1,1
1075bc1dd87e4511be15ddd41e041488,29,160000,C1,25000,48,C1,0
168e557f185442988846f9073d60446e,27,140000,C1,15000,36,C2,0
1fee194c2c164f65a4587ca7026c95fc,43,136875,C2,32500,60,C1,1
a2f378c2fffd412a8feb5ee51f9b3578,33,116000,C2,25000,24,C4,0
e5f25f04cedc46a681b9b6f1cf046232,31,142640,C2,20000,36,C1,0
488d88a349da4dd0a148b893fa5f1772,30,154320,C1,15000,24,C1,0
e755954a020343c7a6f8d2c06b81b3c4,21,128560,C1,25000,24,C1,0
9f7689aabb8c4950a3a7933344bab3c8,32,179440,C1,15000,36,C1,0
3df0463d70ec4df6ae05a7dc0137d6c8,30,144000,C1,15000,24,C2,0
af8b6ccc2116489e9ccd73a356506f88,34,150000,C1,25000,12,C7,0
bb80548cbe904cc5ad4933a3d138ad9e,31,151610,C1,37500,60,C3,0
e27eaa00a1d844b1a237c7785e1dd460,24,112000,C6,5000,12,C4,0
0ccfb77607e94e2d8d071f3c875c93a3,23,118400,C2,5000,24,C1,0
66606dcee0234183ba7ed3407d7dd265,38,137000,C1,5000,12,C3,0
d935479efb6b443cae2b122301ed6145,28,104000,C1,5000,9,C2,0
9beb6ed0b80241d091f0afbcf19c18d4,37,144000,C6,17500,24,C2,0
954b572dcd3949c2b32df7a6e88e975f,27,136000,C1,16000,24,C1,0
7bc42dd1b0b04e478a1ff341e3588de8,45,144000,C2,25000,36,C1,0
45d21815d8574e19b7cef6ade15639b9,33,128000,C2,8700,24,C4,0
1c6ad1a4304347e8b959718d91f5410b,32,110000,C1,15000,12,C1,0
d9c1864310274a64a7832f852268d7b1,53,192000,C5,20100,24,C1,0
8df3d36fd6824a5ca3570bf8e40802c3,23,120000,C1,25000,36,C7,0
d980263c95af44059bad825fc83cec92,28,143920,C2,20000,36,C1,1
bb85fd951e4c4859a205224ead8a59b0,45,182800,C6,15000,36,C3,0
ff9c9f43c67e4cbd8a399c3aa37925c2,49,240000,C6,25000,36,C2,0
3976265ebf0d484693aaf9a8d7e974a4,39,120000,C7,5000,12,C7,0
74a17b0e01ad4dff854db8fb67cbe784,27,124535,C1,25000,36,C7,0
862e3cb394e943a9a8c8a6d6a404082d,29,216000,C1,10000,12,C1,1
13843a1aa5b84adbac223bcc7fe3fad7,32,125040,C2,20000,36,C5,0
16281f275ead4a84978050a37ecd8126,37,164000,C2,20000,36,C5,0
6197c8419b7944afaa5ceb55c77135ac,40,153440,C5,15000,36,C2,0
21fb493f0efb40ccb48013696ce5f5eb,28,192000,C1,5000,24,C4,0
1c3175d3a02549d798edc53247bbde11,30,135120,C6,6250,12,C1,0
c082333f340640df867116914b0ef706,24,112500,C3,26000,36,C9,1
05b6e19223994e35ac8c30495a24b881,41,108800,C2,5000,12,C10,0
2d55646c89294bd4bca06345accde2de,36,12463360,C1,10000,36,C3,0
14664f79fe9942919ea1642f97111eca,46,136000,C2,10000,24,C2,0
befaeb7f2a9742119ef3d8f96469dbe9,28,120000,C1,25000,24,C3,0
80b3802d293249f2b5296d6d5642b082,29,136000,C6,5000,30,C6,0
4a966464fb534c1ead4a49f028382053,27,160000,C2,5000,36,C2,0
173aeeb0f1374b638d2e1e246a40a051,29,110000,C2,15000,12,C3,0
47698718451145f1a2f46e3e29b8c2e0,41,125000,C6,25000,36,C1,0
66edcd0fb260499cb0906b51c5cb407d,23,155000,C1,22000,12,C3,0
a8837615d2e34fb1915f33e61d300b7e,24,140000,C6,8750,24,C4,0
f7f0811c161547959abe567df327873d,26,160000,C6,10000,24,C1,0
3735135fab25453187fdd108dee80b45,28,150000,C1,30000,48,C1,0
2d6385123cde48e5aeab9b46c83b872a,29,120000,C6,20000,60,C1,0
ce2b84ffee0c4636a460180b54061e3d,39,148000,C5,19900,36,C1,1
713661670eba4086876f5a4f536e1f13,44,190720,C1,17500,24,C1,0
95e27c7a4d57450e98637084e5aa998c,29,144000,C7,11000,18,C9,0
3bd8420934454233ad7e88489e657caf,42,152000,C1,5000,12,C9,0
600ac39ac7c24ed2be4bec17c0260d74,40,144000,C1,15000,36,C6,0
e521c05a232d456f906a8d308e834d0c,22,128000,C2,35000,60,C4,0
53a8242a4afb4b598fe10e375220799f,27,172500,C6,37500,36,C1,0
bb83e93953574e5ebe76ecb925c8c609,38,118720,C6,7500,24,C1,0
80c8ec9efea644e88a1271764370cddb,27,144000,C1,10000,18,C2,0
a9944bb45e7245cebc2cfa0e161f7389,32,185000,C1,25000,36,C1,1
f7b8d528812d48879efb59eda39b28e0,35,112800,C1,20000,36,C7,0
2c5ab3d7eb0745dd80f7d5babe8ee1b0,26,120000,C1,25000,24,C1,0
39311704815548a7a13aa6f44e42caaf,33,130000,C1,25000,30,C4,0
12998b55342240db951e482d95323b73,27,140000,C1,37500,60,C3,0
32c16d593a82406eb91479aa4b6ae975,24,128000,C1,12500,24,C2,0
1010f8199d2b4502a84e19a032e8c688,30,160000,C1,15000,60,C1,0
3077d952b30d4e37a19696df3a787fa6,63,131200,C2,15000,24,C5,1
2aa69dd5b0dd416a82d65775635fb38a,39,150000,C3,25000,36,C7,0
0c9cd4af044a44e598637e1e0f7d3676,51,100000,C3,18000,24,C3,1
3de78c17cbf14e808f44b36320669799,36,272000,C3,12250,36,C1,0
dd84171e26154affb43a8a246936bbc0,25,112000,C1,25000,24,C1,0
08ef9465255448bcb5ebc6da1e6fd503,22,128000,C1,5000,24,C4,0
4614164e72aa43749482b9480a3fd283,29,224000,C1,25000,36,C7,0
d313678601b149a8aa1937b0ca04293b,56,107520,C2,10000,24,C5,0
364a84acb62545ca9853730cee695437,27,160000,C1,7600,12,C1,0
9c5928385f8a4266b28078159d295074,28,135600,C1,20000,36,C2,0
ca1c2a250d304824aea6de75a4886657,27,128000,C2,15000,36,C2,0
05ea04d0ee394441abeaf1c17dc0361b,25,147120,C2,10000,24,C4,0
3342e793b17e4f72be121e3abfd774d1,31,100800,C6,25000,36,C7,0
0010238239054dc7b1eb427fd5b9ff54,26,136000,C1,7700,11,C1,0
4f31bdca6d364fdda1ee6841a4d97371,30,160000,C2,25000,24,C1,1
1cd1fb6cfcbb4fca8fc44e5c1b9cc290,44,160000,C2,25000,36,C2,0
6ac502dbc5ad4b76a10835163b34d4e6,34,337500,C1,15000,36,C2,0
52d94c93823e4b2fa39da4c39fca111f,27,152000,C6,6000,12,C1,0
0585cfffc135408ea9800b6cd4f995b4,24,147600,C1,12500,12,C8,0
9fa9e8ab7a0a4450a35f622d8cfc08cf,24,240000,C1,20000,36,C2,0
4bbd5e3bd1c84fbb9a0e811e7cd1a09c,41,200000,C1,5000,12,C6,0
ba4a69524e034916a9b0757ffd636f38,43,112000,C1,5000,6,C2,0
5e8acafeccaa44f1a4dd4126b1d0ef53,53,144000,C2,5000,24,C1,0
f274f459d539401bad601cd44d46d29b,21,120000,C1,5000,6,C8,0
3ce54b04968b4a26b6d8b33222029265,24,214400,C2,22500,24,C1,1
de5629b564a24336abd8de7e1d2de966,32,192000,C1,15000,12,C4,0
6d906e983c9a480cb938b50b30fa93cc,33,110880,C2,15050,24,C3,0
43b58d66eb6a4ae2af07d9546dd0f0a0,30,160000,C1,15000,12,C4,0
1f6e78ab8e904d469dd00989c6d5f521,30,116000,C6,22500,36,C1,0
82c1d459b9ee47dbb16a989e13e0889a,31,118560,C2,12500,24,C1,0
6670024a44ac4461b9a5ba385ca02d1e,21,112000,C6,17500,36,C1,0
4176775edd9f4314b0cbf86124c38da1,41,146400,C1,8100,9,C2,0
db76979d9f66492a956b089815cd14f0,31,225000,C1,20000,24,C1,1
e715c7f265b541ff9dd05055bd26cbee,46,140000,C2,5000,12,C4,0
57c39bcb5e4d4f5f980e3ef961f6f50b,38,170000,C6,35000,48,C4,1
0fc7cca60d1442db8cad674d29ffd72a,22,160000,C1,20000,12,C3,0
49cdc3036e27445189de497717224211,24,200000,C1,5000,12,C1,0
5e6c5936e84749a188addaed8c0a3728,28,160000,C1,25000,24,C1,1
fd481f19477145d6ab4cea474dcddcb5,50,197400,C3,37500,48,C1,1
e470b95577364335ada29bfb2b00a4c5,38,162000,C6,15050,60,C2,0
12c3fa072acb4d758f47d712eac5ff7f,32,172000,C2,6000,24,C1,0
8724af7e1036438f95dcb5f704b83d58,29,97500,C2,25000,24,C1,0
c9b1ca43976f4eeca7df60fbfd29addd,36,112000,C1,5000,24,C2,0
79196775f2f749a28cc6ca7a91eac3fd,31,176000,C1,5000,24,C4,0
e72cd654f97549d19749c4b5d39a54f0,29,110000,C1,20000,36,C3,0
19ef3920d5574c76973621bcfe0c4ea2,40,90000,C3,30000,48,C2,0
3262fa841a704b2da0e1bc463f8c1190,33,152000,C1,27500,60,C1,0
ef39cc1b3c5145099f8cc4d3fe44c20b,24,136000,C1,15000,24,C2,0
a5b10e8a1e884c9ea63934280700de16,40,144000,C2,25000,36,C2,0
5eb819f553954e60b12f1fd6610cc5a2,44,125000,C1,7500,12,C4,0
4707b342f29e479bb87217b40bc8c441,28,110000,C1,15000,60,C1,0
92a00e4f6f1c43649cb3c901f9fdb977,39,304000,C1,10000,24,C5,1
fa8dbc5c35f54d41895409ade4537796,28,128000,C2,25000,36,C5,0
3a04eade55ee4d10aeb492eb9f8b9b15,33,200000,C1,5000,24,C2,0
06ed804193d74a73b10a1d5eeddda3a3,26,128000,C1,11750,12,C1,0
b49bacf035934b8d8ad47a8decf9f205,40,160000,C6,25000,36,C1,0
ff9bb636b8b24c36983cbd4f564efb49,58,139760,C2,25000,36,C1,1
c1f45f00d4d246c98f033929ba6875bf,29,132640,C1,25000,24,C1,0
4207597e0cec4600882ffd9aa0f3014e,25,137600,C1,25000,36,C2,0
786abad742ca4948b35cc816a5a15b15,27,168000,C1,20000,24,C1,0
fc08b558b2e34257878bcbe86eb123af,44,128000,C2,15000,60,C2,0
94b72c38e8774285a6fea728871e4679,24,123200,C1,35000,60,C1,0
976bad3f67f347baa46dd16eedc15a76,21,160000,C6,25000,60,C1,0
762a0ec47a0c4f518dda6588235cf28f,37,232000,C2,25000,36,C3,0
123d12eb7e564535ac97875915907086,25,120000,C1,7050,13,C4,1
b0289e7e63db4b1d943724b48bb3a911,35,128000,C1,20000,24,C6,0
bad62da1a4574526b224b0141ad41b69,23,200000,C1,10000,24,C3,0
42ff6b9f62e744e698f90ebe236e4909,33,192000,C2,5000,12,C3,0
87c34ff2c52f4abd828074e7c4f562cd,31,107600,C6,35000,48,C1,0
600cc2ac9b684abb83d96ac398e1332e,43,196000,C1,25000,36,C1,0
ecff1ff235e441aea953f92d61cfa709,24,120720,C1,32000,48,C4,1
498cb3353692441197aa89a52b43f1c8,28,108000,C2,30000,36,C3,0
faf06d314d294c5298ef3970832efd8e,32,192000,C2,10050,12,C5,0
3f95ad88586449a0a37357a41744a825,31,110080,C1,6000,24,C6,0
9f9ee4711f63406595aaf44bddc5b6da,22,96000,C1,5000,12,C2,0
535b4e7037b64fa29c1a015fc322bd92,24,121600,C1,15000,24,C4,0
1444e3087c16431dbab782f971a332cc,32,140000,C1,25000,36,C5,0
5eb2b2f80d574c10bd66ba7e973a8905,25,100000,C1,30000,60,C1,0
cf9c002f7066451fabd98401d284169d,24,128480,C2,25500,60,C1,1
33805913780246d4a1b4a59f1f8c4865,33,160000,C3,26250,36,C4,1
32c033979f3c4a238a8ab6a37bf5e6c0,27,160000,C1,10000,36,C4,0
3664d36ff6944ee48e85bba3b203b0e6,30,168000,C1,11000,24,C2,0
cf7441c2cbbe4b09b46ad45d191bbd0c,24,161440,C1,5000,12,C4,0
688a9b2ec29c4c6c9d3537565b4b77ed,39,130000,C6,25000,60,C9,0
dd884f1dd8a9481e89d327131393b95f,31,146880,C1,25000,24,C1,0
ec7dc7e9d58242939c45954b134cb71d,31,112000,C6,25000,24,C1,0
090831ed399947778782190be799eb57,44,205680,C2,7500,24,C6,0
988689cc09484d6e9dc3eb2143816fb4,22,108000,C1,5000,12,C1,1
0375674321c341da9e06b3c8321937dd,40,175000,C1,10900,24,C4,0
911b383597b14285ba14c8583156a56a,31,133920,C2,10000,24,C3,0
15a836ecaf564cf88722fc283c434329,38,128000,C1,25000,24,C1,0
54ff33377cf44e26bde37ef041907464,27,120000,C1,15000,36,C4,0
48f1f85ed13045a2895dfed5ec8055f5,32,128000,C1,17500,24,C1,0
1366fe9c40634048a2d8b4e016b8cc94,52,112000,C6,22500,36,C4,1
7b02dfb2e95242a6b38f848789dc3ca7,28,2560000,C6,12500,36,C1,1
704a98a4aed44217ae20429dec9a8284,52,124535,C2,25000,24,C4,1
27e8260d9ef4432fa782b45d1abf8a35,38,128000,C2,25000,24,C4,0
9a9c7458cdfe4ecb91af1989762854e9,25,128000,C1,12500,12,C6,0
b06b1f157879471f9665b2be2397c6cc,38,200000,C2,10000,24,C1,1
48f70da048254f6b9c0e9420dcb8087f,22,176000,C6,18000,12,C8,0
6ae03eb612bb43959df3263c7a7511c7,26,191520,C1,17500,24,C1,1
cfd6619d59064c78b31d91d9de6f5d8f,25,132000,C1,21500,36,C1,0
240b470a4cd041b6ba511ae6c3bb9c0d,55,123300,C1,32950,36,C1,0
75e9cd88288f48b5b96189f190fc4384,31,232000,C1,25000,36,C2,0
f8b66b346bde44dd8e6ad59db9bd81d2,37,144000,C6,26000,36,C1,0
32acc2a905734602802d842fee33acfc,23,109040,C1,9400,12,C1,0
c44e906a61ed444198d3d44180a738f9,26,240000,C1,5000,12,C2,0
1945ce42878a4660a152e085a1117c57,26,132480,C6,12500,36,C1,0
0b4fc21d5ebe45058f84111ade0eac6a,24,112000,C1,5000,12,C2,1
e06935c111a943f99b936cf72b3c3975,23,141600,C1,5000,24,C6,1
99ba5c48829c4e74a5a7b219455b8a69,58,120000,C2,10000,24,C1,0
f5a1dbcd768a4333bd743b9cc7d39fb7,27,160000,C7,5000,6,C2,0
9cc7817f62bc4aa7a7556e605d19a821,30,168000,C2,37500,18,C2,0
cb5db4a2dcf346318655bc82c3de4c18,30,160000,C2,20000,36,C3,0
3aca6ee7fb8c43b5b4e71c9c31589577,26,264000,C1,10000,12,C1,0
903fd1a52ed441579d63afa30b07ef0d,31,152240,C1,20000,36,C4,0
649eb7406e8f4e55afbeab293f0d4791,25,120000,C1,5000,12,C8,0
300d1b185c3a4c8d899241aa29b63a58,31,122080,C2,25000,24,C1,0
e43185a539cd43baa569ea9fe1942f26,32,128000,C1,37500,48,C4,0
b4739b0444014307b9dcccb40fc76cdd,41,173600,C1,20000,24,C6,0
156c2770a35c4a8ca01fea88e54f56ef,29,124000,C2,15000,36,C4,0
3fa71c74e5bb4d8f9f8b1aa2243af989,27,112000,C1,12500,18,C4,1
64b155e5cf3b44ecbb15ea6c051add7e,60,109120,C2,10000,36,C5,1
336ec211a07c4d5882aab19aaac65ac8,22,108000,C1,7500,6,C4,0
e27d829a60f84e0d8483fd29eb769505,40,160000,C1,20000,30,C7,0
c658c774e7e44fbea3a57ca2bb800310,30,152000,C2,5000,12,C3,0
14894656f1314eb18c2f247192c8f264,37,187200,C6,25000,24,C1,0
ed5b23b03dba48fc9fccf683fe48aec1,34,144000,C1,7500,24,C3,0
ddee657f65234ecdb01a2e25db819b15,46,116800,C2,12500,24,C1,0
f1cfa48bd8bb418b9b13fc2973c6361b,28,96000,C1,25000,36,C1,0
d5d088cf9c9d41278cb8a956a50aa99b,27,157600,C1,7500,9,C3,0
341e1fd57cc5463aab385130698c5b35,26,120000,C6,25000,48,C4,1
4314a9b71ce54f809f9b9848c3899599,47,240000,C1,22500,36,C4,1
266e478822f64f8db2bf82b7ef232c27,24,230400,C1,10000,18,C4,0
2e74cdd4fedd4398a7a0dae025bbbadf,28,132000,C2,25000,24,C2,0
f13afc6f829f4b1d90b680fa0db8ab91,25,90000,C1,10000,36,C1,1
82f21bd22e8a422b942e96eb90a3d815,30,108000,C1,10050,36,C2,0
97294c65ccda4636bffc253d2e037802,25,95000,C6,20000,36,C2,0
9e2e7a9c4725479491e6c53d56cb0da0,48,224000,C2,15000,36,C1,0
1b33cce7c00d48629926038f829fcc29,27,152000,C1,17500,36,C1,0
32ae21f81c23419281681661506d9db7,63,112000,C1,25000,24,C2,0
343f412efb7e47b7bbcec4d1dc480125,39,117440,C2,20000,24,C1,0
f13fc92855604cc8a75d736726557601,36,108000,C1,15000,36,C2,0
1f769cfc70e844fb9a332a1765fcb1a3,32,240000,C1,20000,36,C5,0
cd5eac9f0e8d46cc9143778620a4cefe,29,176000,C1,15000,36,C5,0
6d12f8467b9a4dfdb89c9cb8ebec04b0,24,160000,C1,25000,36,C5,0
6488c660ff91427a8c35ba81086f46a0,27,120000,C6,25000,24,C1,0
f7be4e7bdf2b4ec1b9c846273baa6bda,51,150080,C2,5000,12,C1,0
ceaa0fff81c6463db2e77a3710461211,25,120000,C2,5000,10,C4,0
42f4bb35597140e9bb7db1961fd3da08,24,120000,C1,15000,36,C1,0
dbaac60ec3ea4557af5a5dd63b391a52,31,128000,C2,7500,36,C5,0
cfafddbf85154f73920a8c33d3e1faed,31,128000,C1,20000,24,C1,0
6a383732e4154f72b354ee503422bd05,49,144000,C2,5000,12,C2,0
a097999a23b042239976951a273f4fe3,30,229840,C2,22500,36,C1,1
e85053932fba42d1a8098c16006c5dc4,26,126400,C1,5000,12,C1,0
